customer_id,logins,invoices_created,support_tickets
C09784,38,62,8
C09785,17,25,9
C09786,68,12,3
C09787,32,9,6
C09788,5,125,7
C09789,22,90,5
C09790,78,37,0
C09791,85,137,5
C09792,82,197,3
C09793,67,183,2
C09794,11,46,2
C09795,91,199,2
C09796,25,169,0
C09797,42,95,9
C09798,35,101,9
C09799,79,7,0
C09800,59,133,1
C09801,48,180,4
C09802,85,125,6
C09803,3,165,4
C09804,24,60,2
C09805,69,36,4
C09806,33,1,5
C09807,88,129,3
C09808,70,188,3
C09809,47,41,0
C09810,53,193,6
C09811,45,136,7
C09812,71,41,3
C09813,83,175,5
C09814,57,123,5
C09815,85,107,0
C09816,70,90,9
C09817,40,164,3
C09818,3,93,5
C09819,49,104,8
C09820,14,109,3
C09821,20,4,8
C09822,78,170,3
C09823,66,2,6
C09824,25,47,6
C09825,4,148,7
C09826,41,30,6
C09827,63,82,5
C09828,48,30,2
C09829,55,110,9
C09830,97,99,6
C09831,2,1,5
C09832,23,58,9
C09833,48,67,7
C09834,85,23,3
C09835,15,173,6
C09836,51,150,6
C09837,24,49,2
C09838,20,119,7
C09839,56,176,9
C09840,38,63,1
C09841,25,48,2
C09842,86,44,0
C09843,52,51,1
C09844,51,190,0
C09845,47,125,5
C09846,68,41,4
C09847,80,155,5
C09848,64,98,2
C09849,43,57,6
C09850,71,170,3
C09851,88,12,0
C09852,98,82,2
C09853,57,60,4
C09854,39,64,6
C09855,29,4,8
C09856,26,167,4
C09857,14,147,0
C09858,64,107,4
C09859,47,190,0
C09860,20,173,6
C09861,7,61,8
C09862,82,159,5
C09863,74,177,3
C09864,94,159,5
C09865,67,42,0
C09866,53,176,3
C09867,65,20,5
C09868,30,112,1
C09869,66,96,2
C09870,15,20,3
C09871,75,16,5
C09872,96,57,2
C09873,70,19,0
C09874,70,13,5
C09875,92,20,7
C09876,57,107,7
C09877,25,76,3
C09878,23,177,5
C09879,12,154,0
C09880,48,35,5
C09881,10,169,0
C09882,17,138,3
C09883,52,76,8
C09884,2,24,5
C09885,60,69,3
C09886,57,159,9
C09887,81,182,3
C09888,73,58,3
C09889,47,98,9
C09890,71,60,6
C09891,13,109,8
C09892,74,11,5
C09893,22,73,6
C09894,28,40,3
C09895,55,183,4
C09896,50,175,8
C09897,78,189,7
C09898,19,74,9
C09899,1,34,1
C09900,91,62,7
C09901,68,79,2
C09902,56,173,1
C09903,88,95,1
C09904,14,5,3
C09905,64,51,0
C09906,87,97,4
C09907,69,58,6
C09908,84,123,1
C09909,22,93,4
C09910,44,3,3
C09911,49,23,5
C09912,99,10,0
C09913,36,47,0
C09914,69,32,1
C09915,97,121,3
C09916,88,48,0
C09917,34,155,4
C09918,37,36,5
C09919,89,88,9
C09920,51,54,3
C09921,37,20,6
C09922,25,131,4
C09923,86,197,8
C09924,5,131,8
C09925,8,168,3
C09926,53,60,9
C09927,27,198,5
C09928,61,123,1
C09929,99,198,1
C09930,65,23,2
C09931,84,188,9
C09932,71,30,1
C09933,45,167,8
C09934,3,168,3
C09935,61,48,4
C09936,50,45,1
C09937,48,37,7
C09938,73,150,7
C09939,47,52,6
C09940,14,2,6
C09941,19,14,6
C09942,91,18,7
C09943,62,114,3
C09944,6,178,5
C09945,7,15,7
C09946,90,37,7
C09947,13,130,3
C09948,46,119,0
C09949,33,107,1
C09950,97,84,3
C09951,41,74,8
C09952,73,69,2
C09953,79,32,4
C09954,69,194,0
C09955,29,57,4
C09956,7,61,0
C09957,95,5,5
C09958,54,85,0
C09959,98,146,1
C09960,11,48,8
C09961,42,40,2
C09962,83,68,8
C09963,5,96,3
C09964,87,56,4
C09965,47,132,6
C09966,2,145,3
C09967,43,52,9
C09968,4,125,9
C09969,81,191,5
C09970,95,170,8
C09971,63,161,7
C09972,59,18,0
C09973,30,155,5
C09974,2,128,8
C09975,88,189,2
C09976,74,25,2
C09977,92,61,9
C09978,43,138,4
C09979,96,80,8
C09980,97,132,2
C09981,18,128,4
C09982,24,159,4
C09983,37,32,7
C09984,30,152,1
C09985,69,59,7
C09986,59,146,0
C09987,23,117,4
C09988,30,92,2
C09989,68,193,4
C09990,41,118,8
C09991,51,130,0
C09992,88,149,5
C09993,67,124,9
C09994,15,116,5
C09995,56,170,6
C09996,65,127,9
C09997,74,104,9
C09998,90,153,4
C09999,55,53,6
